datetime,streamflow_m^3/s
1988-10-07T00:00:00Z,1.32E-09
1988-10-08T00:00:00Z,1.25E-10
1988-10-09T00:00:00Z,1.19E-11
1988-10-10T00:00:00Z,1.13E-12
1988-10-11T00:00:00Z,1.07E-13
1988-10-12T00:00:00Z,1.02E-14
1988-10-13T00:00:00Z,9.68E-16
1988-10-14T00:00:00Z,9.19E-17
1988-10-15T00:00:00Z,8.73E-18
1988-10-16T00:00:00Z,8.29E-19
1988-10-17T00:00:00Z,7.88E-20
1988-10-18T00:00:00Z,7.48E-21
1988-10-19T00:00:00Z,7.11E-22
1988-10-20T00:00:00Z,6.75E-23
1988-10-21T00:00:00Z,6.41E-24
1988-10-22T00:00:00Z,6.09E-25
1988-10-23T00:00:00Z,5.78E-26
1988-10-24T00:00:00Z,5.49E-27
1988-10-25T00:00:00Z,5.22E-28
1988-10-26T00:00:00Z,4.96E-29
1988-10-27T00:00:00Z,4.71E-30
1988-10-28T00:00:00Z,4.47E-31
1988-10-29T00:00:00Z,4.25E-32
1988-10-30T00:00:00Z,4.03E-33
1988-10-31T00:00:00Z,3.83E-34
1988-11-01T00:00:00Z,3.64E-35
1988-11-02T00:00:00Z,3.46E-36
1988-11-03T00:00:00Z,0.3559856
1988-11-04T00:00:00Z,0.5913039
1988-11-05T00:00:00Z,0.37861758
1988-11-06T00:00:00Z,0.10171803
1988-11-07T00:00:00Z,0.46520454
1988-11-08T00:00:00Z,0.26359853
1988-11-09T00:00:00Z,0.25140917
1988-11-10T00:00:00Z,0.16068248
1988-11-11T00:00:00Z,0.45536378
1988-11-12T00:00:00Z,0.332327
1988-11-13T00:00:00Z,0.93316054
1988-11-14T00:00:00Z,1.3552835
1988-11-15T00:00:00Z,0.6257173
1988-11-16T00:00:00Z,0.13775925
1988-11-17T00:00:00Z,0.03069055
1988-11-18T00:00:00Z,0.00291508
1988-11-19T00:00:00Z,0.000276883
1988-11-20T00:00:00Z,2.63E-05
1988-11-21T00:00:00Z,0.055164423
1988-11-22T00:00:00Z,0.046429615
1988-11-23T00:00:00Z,0.5911601
1988-11-24T00:00:00Z,1.7537234
1988-11-25T00:00:00Z,0.84972477
1988-11-26T00:00:00Z,0.08070938
1988-11-27T00:00:00Z,0.007666017
1988-11-28T00:00:00Z,0.000728141
1988-11-29T00:00:00Z,0.044597458
1988-11-30T00:00:00Z,0.025683025
1988-12-01T00:00:00Z,0.00243945
1988-12-02T00:00:00Z,0.000231706
1988-12-03T00:00:00Z,0.062162243
1988-12-04T00:00:00Z,0.08069476
1988-12-05T00:00:00Z,0.043228336
1988-12-06T00:00:00Z,0.1198228
1988-12-07T00:00:00Z,0.2818676
1988-12-08T00:00:00Z,0.3520824
1988-12-09T00:00:00Z,0.13955659
1988-12-10T00:00:00Z,0.2570432
1988-12-11T00:00:00Z,0.4021545
1988-12-12T00:00:00Z,0.3899524
1988-12-13T00:00:00Z,0.3869854
1988-12-14T00:00:00Z,0.3707159
1988-12-15T00:00:00Z,0.1401739
1988-12-16T00:00:00Z,0.013314134
1988-12-17T00:00:00Z,0.001264616
1988-12-18T00:00:00Z,0.014741348
1988-12-19T00:00:00Z,0.083542444
1988-12-20T00:00:00Z,0.044106957
1988-12-21T00:00:00Z,0.00418941
1988-12-22T00:00:00Z,0.000397923
1988-12-23T00:00:00Z,3.78E-05
1988-12-24T00:00:00Z,3.59E-06
1988-12-25T00:00:00Z,3.41E-07
1988-12-26T00:00:00Z,3.24E-08
1988-12-27T00:00:00Z,3.08E-09
1988-12-28T00:00:00Z,2.92E-10
1988-12-29T00:00:00Z,2.78E-11
1988-12-30T00:00:00Z,2.64E-12
1988-12-31T00:00:00Z,2.50E-13
1989-01-01T00:00:00Z,2.38E-14
1989-01-02T00:00:00Z,2.26E-15
1989-01-03T00:00:00Z,2.15E-16
1989-01-04T00:00:00Z,2.04E-17
1989-01-05T00:00:00Z,1.94E-18
1989-01-06T00:00:00Z,1.84E-19
1989-01-07T00:00:00Z,1.75E-20
1989-01-08T00:00:00Z,1.66E-21
1989-01-09T00:00:00Z,1.58E-22
1989-01-10T00:00:00Z,1.50E-23
1989-01-11T00:00:00Z,1.42E-24
1989-01-12T00:00:00Z,1.35E-25
1989-01-13T00:00:00Z,1.28E-26
1989-01-14T00:00:00Z,1.22E-27
1989-01-15T00:00:00Z,1.16E-28
1989-01-16T00:00:00Z,1.10E-29
1989-01-17T00:00:00Z,1.04E-30
1989-01-18T00:00:00Z,9.91E-32
1989-01-19T00:00:00Z,9.42E-33
1989-01-20T00:00:00Z,8.94E-34
1989-01-21T00:00:00Z,8.50E-35
1989-01-22T00:00:00Z,8.07E-36
1989-01-23T00:00:00Z,7.66E-37
1989-01-24T00:00:00Z,7.28E-38
1989-01-25T00:00:00Z,6.91E-39
1989-01-26T00:00:00Z,6.57E-40
1989-01-27T00:00:00Z,6.24E-41
1989-01-28T00:00:00Z,5.93E-42
1989-01-29T00:00:00Z,5.63E-43
1989-01-30T00:00:00Z,5.30E-44
1989-01-31T00:00:00Z,6.00E-45
1989-02-01T00:00:00Z,0.22163643
1989-02-02T00:00:00Z,0.12780273
1989-02-03T00:00:00Z,0.012139084
1989-02-04T00:00:00Z,0.001153006
1989-02-05T00:00:00Z,0.000109516
1989-02-06T00:00:00Z,1.04E-05
1989-02-07T00:00:00Z,9.88E-07
1989-02-08T00:00:00Z,9.38E-08
1989-02-09T00:00:00Z,8.91E-09
1989-02-10T00:00:00Z,8.47E-10
1989-02-11T00:00:00Z,8.04E-11
1989-02-12T00:00:00Z,7.64E-12
1989-02-13T00:00:00Z,7.26E-13
1989-02-14T00:00:00Z,6.89E-14
1989-02-15T00:00:00Z,6.55E-15
1989-02-16T00:00:00Z,6.22E-16
1989-02-17T00:00:00Z,5.91E-17
1989-02-18T00:00:00Z,0.38688377
1989-02-19T00:00:00Z,0.8789104
1989-02-20T00:00:00Z,0.7692521
1989-02-21T00:00:00Z,0.7291287
1989-02-22T00:00:00Z,0.8971876
1989-02-23T00:00:00Z,3.034414
1989-02-24T00:00:00Z,4.5205336
1989-02-25T00:00:00Z,4.0904408
1989-02-26T00:00:00Z,3.2815125
1989-02-27T00:00:00Z,2.4583125
1989-02-28T00:00:00Z,1.2358761
1989-03-01T00:00:00Z,1.1966461
1989-03-02T00:00:00Z,1.1189351
1989-03-03T00:00:00Z,1.0683823
1989-03-04T00:00:00Z,0.43130496
1989-03-05T00:00:00Z,0.04096663
1989-03-06T00:00:00Z,1.557382
1989-03-07T00:00:00Z,3.0025725
1989-03-08T00:00:00Z,3.1160622
1989-03-09T00:00:00Z,4.8453317
1989-03-10T00:00:00Z,5.797932
1989-03-11T00:00:00Z,3.533948
1989-03-12T00:00:00Z,2.5739255
1989-03-13T00:00:00Z,1.681162
1989-03-14T00:00:00Z,0.72470945
1989-03-15T00:00:00Z,0.22597052
1989-03-16T00:00:00Z,0.8111444
1989-03-17T00:00:00Z,1.4319012
1989-03-18T00:00:00Z,0.9105553
1989-03-19T00:00:00Z,1.443902
1989-03-20T00:00:00Z,1.5909193
1989-03-21T00:00:00Z,1.0140829
1989-03-22T00:00:00Z,3.863181
1989-03-23T00:00:00Z,3.2347791
1989-03-24T00:00:00Z,1.5402963
1989-03-25T00:00:00Z,2.2785938
1989-03-26T00:00:00Z,2.7397628
1989-03-27T00:00:00Z,1.2997168
1989-03-28T00:00:00Z,0.38590097
1989-03-29T00:00:00Z,1.4074175
1989-03-30T00:00:00Z,0.995499
1989-03-31T00:00:00Z,0.28000256
1989-04-01T00:00:00Z,2.7172787
1989-04-02T00:00:00Z,1.831684
1989-04-03T00:00:00Z,0.86699605
1989-04-04T00:00:00Z,0.552791
1989-04-05T00:00:00Z,0.68507063
1989-04-06T00:00:00Z,0.61396015
1989-04-07T00:00:00Z,0.22249165
1989-04-08T00:00:00Z,0.032524362
1989-04-09T00:00:00Z,0.003089261
1989-04-10T00:00:00Z,0.000293427
1989-04-11T00:00:00Z,2.79E-05
1989-04-12T00:00:00Z,2.65E-06
1989-04-13T00:00:00Z,2.51E-07
1989-04-14T00:00:00Z,2.39E-08
1989-04-15T00:00:00Z,0.00422078
1989-04-16T00:00:00Z,0.084762014
1989-04-17T00:00:00Z,0.04770426
1989-04-18T00:00:00Z,0.004531093
1989-04-19T00:00:00Z,0.022639206
1989-04-20T00:00:00Z,0.012847207
1989-04-21T00:00:00Z,0.001220266
1989-04-22T00:00:00Z,0.08266461
1989-04-23T00:00:00Z,0.115990505
1989-04-24T00:00:00Z,0.14863189
1989-04-25T00:00:00Z,1.0790178
1989-04-26T00:00:00Z,1.4703578
1989-04-27T00:00:00Z,1.2964157
1989-04-28T00:00:00Z,1.0108769
1989-04-29T00:00:00Z,0.68415713
1989-04-30T00:00:00Z,0.49426568
1989-05-01T00:00:00Z,0.22160879
1989-05-02T00:00:00Z,0.17927222
1989-05-03T00:00:00Z,0.087544575
1989-05-04T00:00:00Z,0.0826797
1989-05-05T00:00:00Z,0.1787977
1989-05-06T00:00:00Z,0.082586944
1989-05-07T00:00:00Z,0.007844353
1989-05-08T00:00:00Z,0.004092593
1989-05-09T00:00:00Z,0.05631051
1989-05-10T00:00:00Z,0.35149816
1989-05-11T00:00:00Z,3.4645154
1989-05-12T00:00:00Z,1.9074374
1989-05-13T00:00:00Z,0.18117408
1989-05-14T00:00:00Z,0.10146583
1989-05-15T00:00:00Z,0.20131291
1989-05-16T00:00:00Z,0.15441962
1989-05-17T00:00:00Z,0.044782132
1989-05-18T00:00:00Z,0.00425354
1989-05-19T00:00:00Z,0.7688165
1989-05-20T00:00:00Z,0.64429134
1989-05-21T00:00:00Z,0.25604087
1989-05-22T00:00:00Z,0.10191812
1989-05-23T00:00:00Z,0.024331635
1989-05-24T00:00:00Z,0.3584768
1989-05-25T00:00:00Z,0.53440756
1989-05-26T00:00:00Z,0.48329628
1989-05-27T00:00:00Z,0.18130374
1989-05-28T00:00:00Z,0.14225918
1989-05-29T00:00:00Z,0.62427557
1989-05-30T00:00:00Z,0.42073187
1989-05-31T00:00:00Z,0.2008191
1989-06-01T00:00:00Z,0.07430447
1989-06-02T00:00:00Z,0.00705766
1989-06-03T00:00:00Z,0.000670358
1989-06-04T00:00:00Z,0.45967945
1989-06-05T00:00:00Z,1.2999692
1989-06-06T00:00:00Z,0.6455283
1989-06-07T00:00:00Z,0.35447648
1989-06-08T00:00:00Z,0.16940086
1989-06-09T00:00:00Z,0.016090197
1989-06-10T00:00:00Z,0.042353403
1989-06-11T00:00:00Z,0.094798595
1989-06-12T00:00:00Z,0.043255474
1989-06-13T00:00:00Z,0.004108534
1989-06-14T00:00:00Z,0.000390241
1989-06-15T00:00:00Z,0.03331615
1989-06-16T00:00:00Z,1.1575472
1989-06-17T00:00:00Z,1.2329613
1989-06-18T00:00:00Z,0.39392704
1989-06-19T00:00:00Z,0.03741636
1989-06-20T00:00:00Z,0.003553917
1989-06-21T00:00:00Z,0.000337562
1989-06-22T00:00:00Z,3.21E-05
1989-06-23T00:00:00Z,3.05E-06
1989-06-24T00:00:00Z,0.008077985
1989-06-25T00:00:00Z,0.007714313
1989-06-26T00:00:00Z,0.031115018
1989-06-27T00:00:00Z,0.016879957
1989-06-28T00:00:00Z,0.2870493
1989-06-29T00:00:00Z,0.16838826
1989-06-30T00:00:00Z,0.01774655
1989-07-01T00:00:00Z,0.012164792
1989-07-02T00:00:00Z,0.006202735
1989-07-03T00:00:00Z,0.000589154
1989-07-04T00:00:00Z,5.60E-05
1989-07-05T00:00:00Z,5.32E-06
1989-07-06T00:00:00Z,5.05E-07
1989-07-07T00:00:00Z,4.80E-08
1989-07-08T00:00:00Z,0.003129202
1989-07-09T00:00:00Z,0.001804397
1989-07-10T00:00:00Z,0.000171387
1989-07-11T00:00:00Z,1.63E-05
1989-07-12T00:00:00Z,1.55E-06
1989-07-13T00:00:00Z,1.47E-07
1989-07-14T00:00:00Z,1.39E-08
1989-07-15T00:00:00Z,1.32E-09
1989-07-16T00:00:00Z,1.26E-10
1989-07-17T00:00:00Z,1.20E-11
1989-07-18T00:00:00Z,0.003201969
1989-07-19T00:00:00Z,0.001846359
1989-07-20T00:00:00Z,0.000175373
1989-07-21T00:00:00Z,1.67E-05
1989-07-22T00:00:00Z,1.58E-06
1989-07-23T00:00:00Z,1.50E-07
1989-07-24T00:00:00Z,1.43E-08
1989-07-25T00:00:00Z,1.36E-09
1989-07-26T00:00:00Z,1.29E-10
1989-07-27T00:00:00Z,0.004948498
1989-07-28T00:00:00Z,0.002853464
1989-07-29T00:00:00Z,0.00027103
1989-07-30T00:00:00Z,2.57E-05
1989-07-31T00:00:00Z,2.45E-06
1989-08-01T00:00:00Z,2.32E-07
1989-08-02T00:00:00Z,2.21E-08
1989-08-03T00:00:00Z,2.10E-09
1989-08-04T00:00:00Z,1.99E-10
1989-08-05T00:00:00Z,1.89E-11
1989-08-06T00:00:00Z,1.80E-12
1989-08-07T00:00:00Z,1.71E-13
1989-08-08T00:00:00Z,0.013972229
1989-08-09T00:00:00Z,0.057832904
1989-08-10T00:00:00Z,1.0650289
1989-08-11T00:00:00Z,0.7814205
1989-08-12T00:00:00Z,0.20471115
1989-08-13T00:00:00Z,0.040192593
1989-08-14T00:00:00Z,0.003817612
1989-08-15T00:00:00Z,0.000362608
1989-08-16T00:00:00Z,3.44E-05
1989-08-17T00:00:00Z,3.27E-06
1989-08-18T00:00:00Z,3.11E-07
1989-08-19T00:00:00Z,2.95E-08
1989-08-20T00:00:00Z,0.26798663
1989-08-21T00:00:00Z,0.43215048
1989-08-22T00:00:00Z,0.17476279
1989-08-23T00:00:00Z,0.022243457
1989-08-24T00:00:00Z,4.787394
1989-08-25T00:00:00Z,3.458156
1989-08-26T00:00:00Z,0.6794071
1989-08-27T00:00:00Z,0.07526696
1989-08-28T00:00:00Z,0.009111913
1989-08-29T00:00:00Z,0.000865477
1989-08-30T00:00:00Z,8.22E-05
1989-08-31T00:00:00Z,0.22917205
1989-09-01T00:00:00Z,0.13214424
1989-09-02T00:00:00Z,0.012551454
1989-09-03T00:00:00Z,0.001192174
1989-09-04T00:00:00Z,0.000113236
1989-09-05T00:00:00Z,1.08E-05
1989-09-06T00:00:00Z,1.02E-06
1989-09-07T00:00:00Z,0.1454925
1989-09-08T00:00:00Z,0.34701356
1989-09-09T00:00:00Z,0.15969096
1989-09-10T00:00:00Z,0.015167923
1989-09-11T00:00:00Z,0.001440694
1989-09-12T00:00:00Z,0.000136841
1989-09-13T00:00:00Z,1.30E-05
1989-09-14T00:00:00Z,1.23E-06
1989-09-15T00:00:00Z,1.17E-07
1989-09-16T00:00:00Z,1.11E-08
1989-09-17T00:00:00Z,1.06E-09
1989-09-18T00:00:00Z,2.6833217
1989-09-19T00:00:00Z,1.9369634
1989-09-20T00:00:00Z,0.37166446
1989-09-21T00:00:00Z,0.035301797
1989-09-22T00:00:00Z,0.00335307
1989-09-23T00:00:00Z,0.000318485
1989-09-24T00:00:00Z,3.03E-05
1989-09-25T00:00:00Z,2.87E-06
1989-09-26T00:00:00Z,0.014845767
1989-09-27T00:00:00Z,0.08384232
1989-09-28T00:00:00Z,0.04422307
1989-09-29T00:00:00Z,0.008275673
1989-09-30T00:00:00Z,0.077932745
1989-10-01T00:00:00Z,0.64364946
1989-10-02T00:00:00Z,0.36134905
1989-10-03T00:00:00Z,0.3796371
1989-10-04T00:00:00Z,0.19978
1989-10-05T00:00:00Z,0.0189757
1989-10-06T00:00:00Z,0.001802368
1989-10-07T00:00:00Z,0.000171194
1989-10-08T00:00:00Z,1.63E-05
1989-10-09T00:00:00Z,1.54E-06
1989-10-10T00:00:00Z,1.47E-07
1989-10-11T00:00:00Z,1.39E-08
1989-10-12T00:00:00Z,1.32E-09
1989-10-13T00:00:00Z,1.26E-10
1989-10-14T00:00:00Z,1.19E-11
1989-10-15T00:00:00Z,1.13E-12
1989-10-16T00:00:00Z,1.08E-13
1989-10-17T00:00:00Z,1.02E-14
1989-10-18T00:00:00Z,9.72E-16
1989-10-19T00:00:00Z,9.23E-17
1989-10-20T00:00:00Z,8.77E-18
1989-10-21T00:00:00Z,0.003347513
1989-10-22T00:00:00Z,0.3111736
1989-10-23T00:00:00Z,0.22195609
1989-10-24T00:00:00Z,0.38502163
1989-10-25T00:00:00Z,0.48638058
1989-10-26T00:00:00Z,0.22477801
1989-10-27T00:00:00Z,0.04454198
1989-10-28T00:00:00Z,0.49373147
1989-10-29T00:00:00Z,0.28192097
1989-10-30T00:00:00Z,0.036092512
1989-10-31T00:00:00Z,0.028800223
1989-11-01T00:00:00Z,0.046618443
1989-11-02T00:00:00Z,0.037965942
1989-11-03T00:00:00Z,0.035054613
1989-11-04T00:00:00Z,0.045039933
1989-11-05T00:00:00Z,0.05523975
1989-11-06T00:00:00Z,0.022702033
1989-11-07T00:00:00Z,0.002156307
1989-11-08T00:00:00Z,0.017961187
1989-11-09T00:00:00Z,0.020009805
1989-11-10T00:00:00Z,0.006597371
1989-11-11T00:00:00Z,0.000626638
1989-11-12T00:00:00Z,5.95E-05
1989-11-13T00:00:00Z,0.03502941
1989-11-14T00:00:00Z,0.03678839
1989-11-15T00:00:00Z,0.011485808
1989-11-16T00:00:00Z,0.001090956
1989-11-17T00:00:00Z,0.000103622
1989-11-18T00:00:00Z,0.4843646
1989-11-19T00:00:00Z,0.27929553
1989-11-20T00:00:00Z,0.026528321
1989-11-21T00:00:00Z,0.002519739
1989-11-22T00:00:00Z,0.000239332
1989-11-23T00:00:00Z,2.27E-05
1989-11-24T00:00:00Z,0.20596765
1989-11-25T00:00:00Z,1.199148
1989-11-26T00:00:00Z,0.6342637
1989-11-27T00:00:00Z,0.060244255
1989-11-28T00:00:00Z,0.005722179
1989-11-29T00:00:00Z,0.00054351
1989-11-30T00:00:00Z,5.16E-05
1989-12-01T00:00:00Z,4.90E-06
1989-12-02T00:00:00Z,4.66E-07
1989-12-03T00:00:00Z,0.04166091
1989-12-04T00:00:00Z,0.06310158
1989-12-05T00:00:00Z,0.1885784
1989-12-06T00:00:00Z,1.0022794
1989-12-07T00:00:00Z,1.0274342
1989-12-08T00:00:00Z,0.3890671
1989-12-09T00:00:00Z,0.20075701
1989-12-10T00:00:00Z,0.08577763
1989-12-11T00:00:00Z,0.008147415
1989-12-12T00:00:00Z,0.000773866
1989-12-13T00:00:00Z,0.01535563
1989-12-14T00:00:00Z,0.06292774
1989-12-15T00:00:00Z,0.08043554
1989-12-16T00:00:00Z,0.055911247
1989-12-17T00:00:00Z,0.017332971
1989-12-18T00:00:00Z,0.005139395
1989-12-19T00:00:00Z,0.002170584
1989-12-20T00:00:00Z,0.013014046
1989-12-21T00:00:00Z,0.022396056
1989-12-22T00:00:00Z,0.029068885
1989-12-23T00:00:00Z,0.037657198
1989-12-24T00:00:00Z,0.029927226
1989-12-25T00:00:00Z,0.016846824
1989-12-26T00:00:00Z,0.011619654
1989-12-27T00:00:00Z,0.004258223
1989-12-28T00:00:00Z,0.000404459
1989-12-29T00:00:00Z,3.84E-05
1989-12-30T00:00:00Z,3.65E-06
1989-12-31T00:00:00Z,0.017029
1990-01-01T00:00:00Z,0.02219055
1990-01-02T00:00:00Z,0.008066326
1990-01-03T00:00:00Z,0.000766164
1990-01-04T00:00:00Z,7.28E-05
1990-01-05T00:00:00Z,6.91E-06
1990-01-06T00:00:00Z,6.57E-07
1990-01-07T00:00:00Z,0.018629702
1990-01-08T00:00:00Z,0.4645414
1990-01-09T00:00:00Z,2.4102771
1990-01-10T00:00:00Z,1.4856589
1990-01-11T00:00:00Z,0.3967436
1990-01-12T00:00:00Z,0.21183231
1990-01-13T00:00:00Z,0.2443098
1990-01-14T00:00:00Z,0.73030514
1990-01-15T00:00:00Z,0.39362958
1990-01-16T00:00:00Z,0.049059957
1990-01-17T00:00:00Z,0.008152918
1990-01-18T00:00:00Z,0.002456817
1990-01-19T00:00:00Z,0.000233356
1990-01-20T00:00:00Z,0.007299368
1990-01-21T00:00:00Z,0.018825553
1990-01-22T00:00:00Z,0.042453956
1990-01-23T00:00:00Z,0.03856433
1990-01-24T00:00:00Z,0.021373894
1990-01-25T00:00:00Z,0.013074128
1990-01-26T00:00:00Z,0.024877692
1990-01-27T00:00:00Z,0.012177125
1990-01-28T00:00:00Z,0.00115662
1990-01-29T00:00:00Z,0.000109859
1990-01-30T00:00:00Z,1.04E-05
1990-01-31T00:00:00Z,9.91E-07
1990-02-01T00:00:00Z,9.41E-08
1990-02-02T00:00:00Z,8.94E-09
1990-02-03T00:00:00Z,8.49E-10
1990-02-04T00:00:00Z,8.07E-11
1990-02-05T00:00:00Z,7.66E-12
1990-02-06T00:00:00Z,7.28E-13
1990-02-07T00:00:00Z,6.91E-14
1990-02-08T00:00:00Z,6.57E-15
1990-02-09T00:00:00Z,6.24E-16
1990-02-10T00:00:00Z,0.23931193
1990-02-11T00:00:00Z,0.74590635
1990-02-12T00:00:00Z,0.6550414
1990-02-13T00:00:00Z,0.20256695
1990-02-14T00:00:00Z,0.019240411
1990-02-15T00:00:00Z,0.001827512
1990-02-16T00:00:00Z,0.000173582
1990-02-17T00:00:00Z,1.65E-05
1990-02-18T00:00:00Z,1.57E-06
1990-02-19T00:00:00Z,1.49E-07
1990-02-20T00:00:00Z,1.41E-08
1990-02-21T00:00:00Z,1.34E-09
1990-02-22T00:00:00Z,0.8056674
1990-02-23T00:00:00Z,0.96822286
1990-02-24T00:00:00Z,0.7291271
1990-02-25T00:00:00Z,0.7212192
1990-02-26T00:00:00Z,0.67953235
1990-02-27T00:00:00Z,0.50439376
1990-02-28T00:00:00Z,0.29391915
1990-03-01T00:00:00Z,0.17467354
1990-03-02T00:00:00Z,0.12084344
1990-03-03T00:00:00Z,0.28691635
1990-03-04T00:00:00Z,1.0785778
1990-03-05T00:00:00Z,0.79606426
1990-03-06T00:00:00Z,0.5556032
1990-03-07T00:00:00Z,0.30125174
1990-03-08T00:00:00Z,0.12302499
1990-03-09T00:00:00Z,0.059800155
1990-03-10T00:00:00Z,0.07314029
1990-03-11T00:00:00Z,0.53667593
1990-03-12T00:00:00Z,0.29268047
1990-03-13T00:00:00Z,0.027799662
1990-03-14T00:00:00Z,0.002640495
1990-03-15T00:00:00Z,0.3196661
1990-03-16T00:00:00Z,0.50193864
1990-03-17T00:00:00Z,0.49146602
1990-03-18T00:00:00Z,0.40121
1990-03-19T00:00:00Z,0.335084
1990-03-20T00:00:00Z,0.13893428
1990-03-21T00:00:00Z,0.023494607
1990-03-22T00:00:00Z,0.003984118
1990-03-23T00:00:00Z,0.022234546
1990-03-24T00:00:00Z,0.4170329
1990-03-25T00:00:00Z,0.23438713
1990-03-26T00:00:00Z,0.022262786
1990-03-27T00:00:00Z,0.21342899
1990-03-28T00:00:00Z,0.31537363
1990-03-29T00:00:00Z,0.14446354
1990-03-30T00:00:00Z,0.046003602
1990-03-31T00:00:00Z,0.029945878
1990-04-01T00:00:00Z,0.010064772
1990-04-02T00:00:00Z,0.000955982
1990-04-03T00:00:00Z,9.08E-05
1990-04-04T00:00:00Z,0.003647226
1990-04-05T00:00:00Z,0.005228152
1990-04-06T00:00:00Z,0.017621895
1990-04-07T00:00:00Z,0.02979889
1990-04-08T00:00:00Z,0.078903414
1990-04-09T00:00:00Z,0.13876648
1990-04-10T00:00:00Z,0.061061703
1990-04-11T00:00:00Z,0.005799822
1990-04-12T00:00:00Z,0.027013905
1990-04-13T00:00:00Z,0.015311757
1990-04-14T00:00:00Z,0.001454356
1990-04-15T00:00:00Z,0.000138139
1990-04-16T00:00:00Z,1.31E-05
1990-04-17T00:00:00Z,0.03921273
1990-04-18T00:00:00Z,0.13295005
1990-04-19T00:00:00Z,0.42819214
1990-04-20T00:00:00Z,0.25147045
1990-04-21T00:00:00Z,0.7521897
1990-04-22T00:00:00Z,1.8198618
1990-04-23T00:00:00Z,2.3940783
1990-04-24T00:00:00Z,3.3504868
1990-04-25T00:00:00Z,1.5909203
1990-04-26T00:00:00Z,0.2530745
1990-04-27T00:00:00Z,0.088789284
1990-04-28T00:00:00Z,0.67613286
1990-04-29T00:00:00Z,1.0673422
1990-04-30T00:00:00Z,0.6127178
1990-05-01T00:00:00Z,0.29514912
1990-05-02T00:00:00Z,0.15194182
1990-05-03T00:00:00Z,0.08324269
1990-05-04T00:00:00Z,0.029198088
1990-05-05T00:00:00Z,0.002773321
1990-05-06T00:00:00Z,0.000263418
1990-05-07T00:00:00Z,2.50E-05
1990-05-08T00:00:00Z,2.38E-06
1990-05-09T00:00:00Z,2.26E-07
1990-05-10T00:00:00Z,2.14E-08
1990-05-11T00:00:00Z,2.04E-09
1990-05-12T00:00:00Z,0.004366322
1990-05-13T00:00:00Z,0.002517762
1990-05-14T00:00:00Z,0.008244068
1990-05-15T00:00:00Z,0.004638612
1990-05-16T00:00:00Z,0.000440589
1990-05-17T00:00:00Z,4.18E-05
1990-05-18T00:00:00Z,0.038282063
1990-05-19T00:00:00Z,0.14613605
1990-05-20T00:00:00Z,0.14842539
1990-05-21T00:00:00Z,0.34619224
1990-05-22T00:00:00Z,0.24418196
1990-05-23T00:00:00Z,0.13548878
1990-05-24T00:00:00Z,0.2985348
1990-05-25T00:00:00Z,0.82192457
1990-05-26T00:00:00Z,0.4509217
1990-05-27T00:00:00Z,0.24751607
1990-05-28T00:00:00Z,0.28180346
1990-05-29T00:00:00Z,1.9717433
1990-05-30T00:00:00Z,1.3467836
1990-05-31T00:00:00Z,0.6503819
1990-06-01T00:00:00Z,1.3066223
1990-06-02T00:00:00Z,0.9048469
1990-06-03T00:00:00Z,0.21745989
1990-06-04T00:00:00Z,0.020654986
1990-06-05T00:00:00Z,0.006473738
1990-06-06T00:00:00Z,0.002788032
1990-06-07T00:00:00Z,0.09319469
1990-06-08T00:00:00Z,0.05361152
1990-06-09T00:00:00Z,0.005092182
1990-06-10T00:00:00Z,0.000483671
1990-06-11T00:00:00Z,0.11513965
1990-06-12T00:00:00Z,0.06637111
1990-06-13T00:00:00Z,0.099284485
1990-06-14T00:00:00Z,0.22935644
1990-06-15T00:00:00Z,0.13508974
1990-06-16T00:00:00Z,0.15969715
1990-06-17T00:00:00Z,0.11383041
1990-06-18T00:00:00Z,0.09341384
1990-06-19T00:00:00Z,0.3860405
1990-06-20T00:00:00Z,0.20303787
1990-06-21T00:00:00Z,0.019285142
1990-06-22T00:00:00Z,0.00183176
1990-06-23T00:00:00Z,0.000173986
1990-06-24T00:00:00Z,1.65E-05
1990-06-25T00:00:00Z,1.57E-06
1990-06-26T00:00:00Z,1.49E-07
1990-06-27T00:00:00Z,1.42E-08
1990-06-28T00:00:00Z,1.35E-09
1990-06-29T00:00:00Z,1.28E-10
1990-06-30T00:00:00Z,1.21E-11
1990-07-01T00:00:00Z,1.15E-12
1990-07-02T00:00:00Z,1.09E-13
1990-07-03T00:00:00Z,0.34239566
1990-07-04T00:00:00Z,0.1974364
1990-07-05T00:00:00Z,0.018753096
1990-07-06T00:00:00Z,0.001781225
1990-07-07T00:00:00Z,0.000169186
1990-07-08T00:00:00Z,1.61E-05
1990-07-09T00:00:00Z,1.53E-06
1990-07-10T00:00:00Z,0.032747556
1990-07-11T00:00:00Z,0.023249552
1990-07-12T00:00:00Z,0.022213267
1990-07-13T00:00:00Z,0.20432518
1990-07-14T00:00:00Z,0.13923533
1990-07-15T00:00:00Z,0.02602918
1990-07-16T00:00:00Z,0.002472329
1990-07-17T00:00:00Z,0.000234829
1990-07-18T00:00:00Z,2.23E-05
1990-07-19T00:00:00Z,2.12E-06
1990-07-20T00:00:00Z,0.00320217
1990-07-21T00:00:00Z,0.3166585
1990-07-22T00:00:00Z,0.18170622
1990-07-23T00:00:00Z,0.017258998
1990-07-24T00:00:00Z,0.11266415
1990-07-25T00:00:00Z,0.21082294
